srch_id	prop_id
210164	75125
210164	78866
210164	88226
210164	94080
210164	95292
210164	101743
210164	109793
210164	115168
210164	118800
210164	119207
210164	121785
210164	122582
210164	127861
210164	132817
210164	135487
210164	135551
210300	132
210300	3434
210300	10681
210300	12970
210300	13398
210300	14643
210300	21231
210300	24656
210300	27633
210300	27952
210300	28634
210300	42723
210300	47728
210300	49682
210300	50917
210300	52283
210300	70627
210300	73138
210300	74022
210300	84002
210300	84311
210300	91639
210300	101135
210300	107698
210300	117970
210300	119669
210300	121208
210300	121462
210300	125641
210421	1343
210421	6158
210421	6616
210421	18971
210421	23863
210421	25700
210421	28486
210421	29616
210421	43910
210421	45340
210421	48409
210421	49708
210421	53507
210421	54644
210421	56704
210421	57879
210421	65641
210421	70825
210421	71155
210421	76088
210421	77242
210421	77993
210421	84265
210421	90868
210421	93267
210421	95511
210421	110199
210421	113431
210421	113705
210421	117402
210421	122911
210421	124180
210421	133504
210421	134663
210512	3562
210512	3803
210512	13279
210512	28614
210512	32317
210512	42000
210512	44338
210512	45264
210512	62826
210512	64031
210512	64413
210512	73017
210512	84319
210512	87255
210512	90679
210512	113318
210512	126163
210512	126842
210512	131896
210512	133909
210512	135741
210512	137648
211072	1722
211072	3084
211072	21155
211072	48136
211072	62028
211072	83736
211072	90730
211072	98239
211072	103515
211072	104625
211101	5105
211101	16158
211101	19323
211101	27867
211101	34029
211101	56679
211101	60928
211101	69327
211101	71393
211101	92176
211101	94927
211101	101010
211101	104975
211101	109463
211101	110879
211101	113644
211101	121368
211101	126860
211101	133445
211101	134638
211101	139756
211104	419
211104	1260
211104	18085
211104	31359
211104	39748
211104	56064
211104	62168
211104	65100
211104	66506
211104	67376
211104	68002
211104	79953
211104	80251
211104	80869
211104	85065
211104	88553
211104	91084
211104	92403
211104	93384
211104	98457
211104	98557
211104	101503
211104	109594
211104	111508
211104	117012
211104	119127
211104	119197
211104	124166
211104	130532
211104	131901
211104	136880
211104	137514
211210	12513
211210	51905
211210	80234
211210	85366
211210	86698
211210	105298
211210	110415
211210	118427
211210	120451
211290	6335
211290	9243
211290	15676
211290	33026
211290	33506
211290	37024
211290	43914
211290	44102
211290	82372
211290	98529
211290	103293
211290	106796
211330	11135
211330	16818
211330	19843
211330	27444
211330	50014
211330	60537
211330	67356
211330	74930
211330	79755
211330	84243
211330	85892
211330	113807
211330	124078
211330	124854
211330	126181
211330	139704
211903	3729
211903	12271
211903	13293
211903	34007
211903	34095
211903	35914
211903	48774
211903	49470
211903	55589
211903	56903
211903	59705
211903	61573
211903	68541
211903	69245
211903	75443
211903	76377
211903	92321
211903	97095
211903	98377
211903	100774
211903	103684
211903	103793
211903	114125
211903	127754
211903	132050
211903	134884
211903	138813
211923	1731
211923	4983
211923	5282
211923	15636
211923	16962
211923	17537
211923	21733
211923	26268
211923	39723
211923	50098
211923	56358
211923	57395
211923	59666
211923	73948
211923	75725
211923	80239
211923	80605
211923	81228
211923	85235
211923	85708
211923	86672
211923	89617
211923	91889
211923	97513
211923	98441
211923	100856
211923	104276
211923	105148
211923	125549
211923	128620
211923	138060
211923	140251
211968	20960
211968	26938
211968	27835
211968	30061
211968	30084
211968	36458
211968	37164
211968	40594
211968	41457
211968	45623
211968	50401
211968	50664
211968	57237
211968	58561
211968	82383
211968	90335
211968	94246
211968	97347
211968	106291
211968	108791
211968	117313
211968	121132
211968	121557
211968	121866
211968	128969
211968	135627
211968	136416
211968	139382
211968	139938
211968	140554
212061	814
212061	10815
212061	12496
212061	13015
212061	13128
212061	15224
212061	21568
212061	23061
212061	26148
212061	31666
212061	35077
212061	40870
212061	40933
212061	41041
212061	42248
212061	47249
212061	47818
212061	57768
212061	66310
212061	67877
212061	75684
212061	88244
212061	89641
212061	93917
212061	95142
212061	107705
212061	108981
212061	109575
212061	112142
212061	116340
212061	129220
212061	136178
212218	9551
212218	20341
212218	25427
212218	27108
212218	29440
212218	33867
212218	40665
212218	42216
212218	48356
212218	54157
212218	57793
212218	61645
212218	67349
212218	71158
212218	75402
212218	76878
212218	85547
212218	89488
212218	97811
212218	98955
212218	104818
212218	110642
212218	111753
212218	112801
212218	116900
212218	117453
212218	118653
212218	126797
212218	130377
212218	130716
212218	133579
212218	135873
212218	136827
212430	1313
212430	2546
212430	4878
212430	9798
212430	10206
212430	10439
212430	11836
212430	30017
212430	37446
212430	40983
212430	41207
212430	55917
212430	56497
212430	57276
212430	59164
212430	73770
212430	80682
212430	84285
212430	87477
212430	88582
212430	93179
212430	94915
212430	95996
212430	98392
212430	103397
212430	116683
212430	117892
212430	120777
212430	124943
212430	139048
212430	139666
212430	139727
212430	140618
212487	17997
212487	18330
212487	21050
212487	39499
212487	43674
212487	53140
212487	78322
212487	108961
212487	111279
212487	136242
212487	137285
212683	10990
212683	61737
212683	122627
212683	128384
212683	133500
212970	5934
212970	15721
212970	32134
212970	34220
212970	43310
212970	49696
212970	52794
212970	54830
212970	56683
212970	65442
212970	67794
212970	85446
212970	94954
212970	118495
212970	118511
212970	126081
212970	130863
212970	132716
212970	138192
213189	813
213189	2508
213189	2509
213189	6011
213189	11981
213189	14391
213189	27213
213189	28206
213189	29652
213189	31963
213189	32925
213189	36030
213189	41685
213189	44719
213189	46743
213189	55314
213189	59726
213189	63800
213189	73594
213189	75309
213189	81498
213189	86400
213189	89103
213189	93555
213189	98541
213189	109470
213189	111913
213189	118178
213189	119957
213189	128364
213189	130587
213189	131077
213204	11991
213204	13499
213204	21056
213204	22830
213204	23095
213204	24519
213204	50215
213204	54705
213204	57648
213204	61695
213204	65860
213204	68282
213204	75125
213204	77504
213204	79449
213204	80034
213204	86342
213204	86928
213204	92436
213204	93654
213204	103635
213204	106222
213204	110786
213204	111775
213204	113032
213204	115954
213204	116211
213204	121238
213204	121362
213204	127297
213204	129404
213204	140120
213618	1119
213618	1681
213618	9768
213618	16666
213618	24421
213618	30142
213618	43575
213618	46059
213618	48658
213618	52270
213618	52394
213618	56825
213618	58978
213618	62585
213618	65085
213618	68178
213618	69420
213618	75251
213618	84957
213618	98092
213618	104984
213618	106918
213618	111072
213618	113197
213618	115263
213618	117388
213618	122963
213618	127400
213618	132697
213618	133571
213618	134480
213647	4080
213647	4503
213647	5322
213647	6713
213647	8864
213647	15390
213647	23190
213647	24041
213647	25159
213647	27540
213647	35679
213647	41337
213647	49084
213647	67233
213647	67477
213647	69184
213647	79398
213647	91975
213647	93974
213647	105779
213647	106335
213647	111838
213647	112502
213647	113983
213647	119527
213647	131242
213647	133689
213647	138452
213666	2342
213666	3153
213666	7753
213666	8558
213666	9392
213666	10352
213666	13061
213666	13996
213666	14140
213666	15423
213666	17890
213666	18016
213666	22984
213666	25121
213666	30605
213666	37278
213666	45141
213666	47648
213666	65557
213666	68904
213666	74277
213666	78714
213666	98912
213666	99529
213666	101267
213666	107809
213666	108747
213666	109409
213666	116043
213666	121113
213666	129595
213666	136251
214060	560
214060	5961
214060	10418
214060	13674
214060	21443
214060	22471
214060	23552
214060	24519
214060	32114
214060	39355
214060	42693
214060	45896
214060	47556
214060	65860
214060	67161
214060	68206
214060	68601
214060	70683
214060	74882
214060	76443
214060	81720
214060	88778
214060	91620
214060	100081
214060	107846
214060	108213
214060	118766
214060	127861
214060	132817
214060	134686
214060	135551
214060	139719
214504	1221
214504	4170
214504	4340
214504	8349
214504	9111
214504	9117
214504	13565
214504	14739
214504	27730
214504	29682
214504	31353
214504	48268
214504	58508
214504	65924
214504	66842
214504	67657
214504	72640
214504	74792
214504	80664
214504	82172
214504	84705
214504	89106
214504	90478
214504	99356
214504	104378
214504	104640
214504	109891
214504	109913
214504	110880
214504	114866
214504	130430
214504	134702
215634	524
215634	5355
215634	8983
215634	17493
215634	19438
215634	25370
215634	27357
215634	30762
215634	34807
215634	41423
215634	47616
215634	47637
215634	56911
215634	59097
215634	67810
215634	70834
215634	73816
215634	81879
215634	90078
215634	92257
215634	95108
215634	99726
215634	100206
215634	101111
215634	110269
215634	115941
215634	118207
215634	118353
215634	124279
215634	131744
215634	135274
215634	140724
215698	1085
215698	1140
215698	9812
215698	12341
215698	12579
215698	25467
215698	28939
215698	29811
215698	33168
215698	37283
215698	38484
215698	43749
215698	51979
215698	52784
215698	54937
215698	60008
215698	63145
215698	69615
215698	72597
215698	79221
215698	79841
215698	87215
215698	89962
215698	98770
215698	99484
215698	103860
215698	105559
215698	107785
215698	120144
215698	120665
215698	131110
215698	134417
215698	134966
215714	2979
215714	5710
215714	6300
215714	9052
215714	11826
215714	16020
215714	17213
215714	18380
215714	21812
215714	24345
215714	27348
215714	27817
215714	29286
215714	53341
215714	56685
215714	57997
215714	59779
215714	63457
215714	76818
215714	77583
215714	85833
215714	90063
215714	90723
215714	91834
215714	97061
215714	100384
215714	111480
215714	115779
215714	125069
215714	127482
215714	130699
215714	136159
215714	139502
215815	1448
215815	8474
215815	15107
215815	16337
215815	19855
215815	27812
215815	40165
215815	41013
215815	45364
215815	55380
215815	56913
215815	58948
215815	68136
215815	73877
215815	77364
215815	84745
215815	86717
215815	87623
215815	88112
215815	88801
215815	93203
215815	96449
215815	99129
215815	103744
215815	103984
215815	109150
215815	109346
215815	112272
215815	116747
215815	126936
215815	128943
215815	134724
215815	137487
215926	1753
215926	3367
215926	5124
215926	6906
215926	15399
215926	22780
215926	23190
215926	27702
215926	29927
215926	44796
215926	52451
215926	55019
215926	59324
215926	66957
215926	68495
215926	72424
215926	77990
215926	78572
215926	88347
215926	92978
215926	95258
215926	95452
215926	97574
215926	103339
215926	111838
215926	112345
215926	112502
215926	118936
215926	128090
215926	131828
215926	138575
215927	14600
215927	17269
215927	36110
215927	36372
215927	38107
215927	45277
215927	46466
215927	48919
215927	50417
215927	57075
215927	66347
215927	66928
215927	67755
215927	74514
215927	77526
215927	78613
215927	81641
215927	87015
215927	88919
215927	91981
215927	94082
215927	97579
215927	98840
215927	100786
215927	100889
215927	109393
215927	120146
215927	122762
215927	134188
215927	137701
215927	137950
215927	138069
215945	5322
215945	6713
215945	8864
215945	14480
215945	20430
215945	20587
215945	24041
215945	25159
215945	27632
215945	35679
215945	41337
215945	49084
215945	55127
215945	63105
215945	69184
215945	70463
215945	75408
215945	78647
215945	80709
215945	91941
215945	93974
215945	101215
215945	101812
215945	109804
215945	127671
215945	131046
215945	131493
215945	134811
215945	136813
215990	1423
215990	2146
215990	15353
215990	19624
215990	20363
215990	23544
215990	23650
215990	25101
215990	34871
215990	35115
215990	42785
215990	47123
215990	49010
215990	52615
215990	52930
215990	53066
215990	64946
215990	68754
215990	70250
215990	79123
215990	80298
215990	90654
215990	99848
215990	106113
215990	108612
215990	109004
215990	109867
215990	112611
215990	113527
215990	125917
215990	132822
215990	137846
216089	12208
216089	42788
216089	116900
216089	118653
216089	136605
216089	140264
216129	3728
216129	12434
216129	20464
216129	25253
216129	26367
216129	39442
216129	44111
216129	49062
216129	52148
216129	55248
216129	58684
216129	60108
216129	60113
216129	63809
216129	68378
216129	74477
216129	74908
216129	75484
216129	80814
216129	81571
216129	86398
216129	95076
216129	98577
216129	99380
216129	106794
216129	109439
216129	110617
216129	115660
216129	116449
216129	126238
216129	126876
216129	133438
216129	134555
216386	1152
216386	2706
216386	8963
216386	18538
216386	23250
216386	25449
216386	26010
216386	26143
216386	27821
216386	32629
216386	38850
216386	39174
216386	40438
216386	47141
216386	57617
216386	62410
216386	62736
216386	67092
216386	67680
216386	69517
216386	80344
216386	97098
216386	97883
216386	101018
216386	103932
216386	104547
216386	117875
216386	119729
216386	122788
216386	136928
216386	138312
216418	6277
216418	7277
216418	12729
216418	31492
216418	39571
216418	46424
216418	52817
216418	53474
216418	54971
216418	60609
216418	61002
216418	65832
216418	67024
216418	69783
216418	70864
216418	78265
216418	80665
216418	84175
216418	91020
216418	96223
216418	99630
216418	100381
216418	111063
216418	119935
216527	3202
216527	14972
216527	24894
216527	25239
216527	30773
216527	36815
216527	38170
216527	38722
216527	51480
216527	51574
216527	52069
216527	52971
216527	63838
216527	73704
216527	78030
216527	79683
216527	88642
216527	88879
216527	89336
216527	92517
216527	101291
216527	115069
216527	115415
216527	119241
216527	122674
216527	123111
216527	134573
216527	139315
216527	140515
216693	2844
216693	8844
216693	20748
216693	22564
216693	36446
216693	40060
216693	46111
216693	50134
216693	50671
216693	51953
216693	54221
216693	56698
216693	67106
216693	71269
216693	71290
216693	75563
216693	77554
216693	82024
216693	82550
216693	89562
216693	90454
216693	98386
216693	107496
216693	108016
216693	114405
216693	115630
216693	118183
216693	120533
216693	127217
216799	4258
216799	36177
216799	97965
216799	99734
216799	105367
216799	110203
216799	113041
216799	128157
216799	138363
216799	138483
216889	3402
216889	7046
216889	7770
216889	31299
216889	43270
216889	44202
216889	55514
216889	63223
216889	84027
216889	107317
216889	109591
216889	109957
216889	136366
216917	4889
216917	19658
216917	22627
216917	25305
216917	27296
216917	54024
216917	54901
216917	59807
216917	62222
216917	76751
216917	107345
216917	125287
216917	131450
216917	137983
217097	7861
217097	8894
217097	14523
217097	15715
217097	18730
217097	21607
217097	22162
217097	25095
217097	26355
217097	29945
217097	31400
217097	36844
217097	37628
217097	46378
217097	47997
217097	50720
217097	58837
217097	61253
217097	62393
217097	77270
217097	77380
217097	80151
217097	86298
217097	88461
217097	88579
217097	96375
217097	101601
217097	113051
217097	113143
217097	119165
217097	130200
217097	130423
217147	9972
217147	11032
217147	14082
217147	15443
217147	21018
217147	24545
217147	29942
217147	35223
217147	37818
217147	38419
217147	40279
217147	59657
217147	59781
217147	60468
217147	60846
217147	70177
217147	77089
217147	77795
217147	77914
217147	78500
217147	86042
217147	89699
217147	90845
217147	104517
217147	114932
217147	115624
217147	116942
217147	122112
217147	124342
217147	131892
217147	134323
217147	137997
217192	3274
217192	6742
217192	7739
217192	13992
217192	15976
217192	36263
217192	39789
217192	45658
217192	48678
217192	51541
217192	54947
217192	73268
217192	85825
217192	86205
217192	94807
217192	97072
217192	108811
217192	109478
217192	113892
217192	122455
217192	130893
217192	135446
217192	136428
217192	140645
217193	3674
217193	21062
217193	29006
217193	42013
217193	43987
217193	46288
217193	56111
217193	57385
217193	63454
217193	63490
217193	63848
217193	66829
217193	77192
217193	78541
217193	82151
217193	92749
217193	94837
217193	95519
217193	99360
217193	103037
217193	105570
217193	108658
217193	117232
217193	119306
217193	121285
217193	123424
217193	126157
217193	128115
217193	131410
217193	133790
217193	136287
217193	136917
217257	19449
217257	36510
217257	61218
217257	73554
217257	107285
217257	109508
217257	112062
217326	8206
217326	13067
217326	13705
217326	16308
217326	17460
217326	20737
217326	33353
217326	33428
217326	36202
217326	36763
217326	39505
217326	57010
217326	62649
217326	67291
217326	70312
217326	72503
217326	73888
217326	75260
217326	88613
217326	94032
217326	98689
217326	107535
217326	126249
217326	131436
217326	131951
217326	135426
217436	529
217436	12395
217436	13895
217436	19357
217436	20860
217436	27814
217436	37175
217436	57900
217436	62459
217436	64119
217436	83916
217436	84015
217436	86211
217436	86510
217436	88172
217436	91065
217436	92243
217436	92652
217436	99319
217436	105242
217436	105803
217436	111654
217436	112501
217436	126396
217436	127131
217436	128320
217436	131503
217623	7255
217623	14916
217623	20230
217623	24507
217623	25477
217623	27488
217623	28873
217623	32079
217623	38724
217623	50806
217623	51036
217623	67865
217623	73408
217623	73708
217623	77062
217623	80088
217623	90781
217623	97552
217623	110613
217623	112166
217623	112874
217623	114421
217623	130202
217925	3346
217925	4633
217925	50696
217925	124643
217925	135863
218000	1533
218000	4629
218000	6440
218000	11476
218000	14126
218000	26170
218000	27999
218000	32760
218000	32867
218000	36606
218000	37145
218000	41467
218000	42712
218000	44791
218000	48066
218000	51912
218000	75249
218000	79934
218000	80949
218000	86846
218000	94557
218000	96836
218000	107963
218000	110374
218000	113433
218000	123004
218000	135208
218000	139153
218028	2640
218028	16060
218028	17120
218028	18004
218028	23097
218028	26451
218028	29243
218028	32642
218028	33332
218028	33934
218028	35251
218028	39573
218028	41790
218028	43213
218028	43747
218028	44442
218028	48625
218028	51415
218028	61820
218028	61874
218028	64449
218028	77218
218028	90880
218028	97878
218028	106019
218028	111635
218028	117844
218028	125305
218028	125647
218028	126713
218028	126977
218028	128564
218031	7268
218031	7308
218031	13939
218031	14632
218031	16294
218031	16716
218031	17913
218031	19540
218031	22697
218031	32529
218031	57303
218031	59451
218031	60302
218031	63162
218031	68893
218031	72501
218031	72969
218031	77117
218031	81209
218031	93512
218031	97982
218031	105043
218031	108587
218031	113623
218031	116796
218031	121876
218031	122349
218031	127932
218031	135145
218031	140690
218267	5947
218267	6992
218267	9128
218267	11187
218267	15887
218267	17234
218267	19055
218267	22573
218267	24142
218267	24499
218267	30082
218267	32162
218267	35505
218267	40027
218267	41564
218267	43672
218267	57936
218267	58883
218267	64373
218267	65332
218267	67661
218267	70213
218267	76111
218267	87046
218267	101015
218267	111756
218267	111830
218267	119358
218267	127818
218267	129443
218267	132744
218510	17659
218510	18454
218510	18909
218510	23253
218510	23948
218510	32731
218510	35512
218510	36036
218510	45093
218510	45975
218510	46407
218510	49508
218510	54329
218510	60569
218510	63025
218510	77171
218510	80484
218510	87082
218510	88047
218510	97458
218510	101405
218510	104315
218510	106078
218510	111443
218510	113181
218510	122507
218510	126389
218510	129206
218510	133553
218510	138666
218510	139531
218529	4547
218529	4942
218529	5335
218529	7807
218529	24977
218529	31304
218529	33553
218529	39365
218529	43663
218529	48022
218529	49512
218529	57857
218529	59936
218529	69543
218529	72324
218529	72975
218529	83248
218529	84592
218529	86890
218529	90468
218529	94209
218529	94964
218529	96853
218529	107639
218529	108968
218529	119130
218529	119666
218529	121229
218529	121304
218529	122323
218529	128983
218529	136787
218548	2115
218548	6116
218548	28446
218548	34778
218548	36692
218548	46795
218548	51052
218548	58959
218548	63910
218548	64992
218548	68661
218548	73801
218548	76910
218548	80173
218548	89170
218548	95747
218548	104560
218548	112295
218548	113061
218548	113700
218548	119095
218548	122120
218548	126224
218548	128221
218548	133156
218548	135079
218548	137556
218548	139501
219120	1178
219120	4931
219120	13056
219120	18969
219120	19062
219120	22851
219120	23967
219120	38447
219120	50694
219120	53836
219120	56584
219120	67075
219120	79642
219120	86997
219120	89804
219120	91160
219120	92533
219120	93038
219120	95548
219120	95646
219120	98224
219120	100766
219120	102595
219120	103267
219120	111081
219120	112484
219120	122204
219120	124356
219120	133278
219120	133433
219120	138321
219373	4820
219373	5119
219373	7310
219373	11853
219373	13097
219373	17714
219373	24723
219373	28603
219373	30933
219373	43558
219373	43719
219373	45536
219373	62314
219373	63337
219373	71121
219373	73935
219373	75830
219373	91068
219373	91636
219373	96957
219373	103074
219373	103699
219373	104494
219373	118778
219373	124020
219373	124993
219373	125176
219373	125941
219373	129484
219373	130203
219373	136399
219583	10454
219583	11591
219583	12189
219583	15363
219583	18377
219583	21572
219583	27028
219583	28868
219583	29700
219583	31698
219583	38118
219583	43696
219583	46192
219583	55551
219583	67638
219583	68622
219583	80493
219583	93297
219583	97361
219583	100226
219583	101890
219583	107282
219583	107500
219583	109198
219583	109533
219583	116661
219583	119030
219583	120827
219583	123180
219583	132250
219583	135415
219583	135868
219583	136739
219713	3259
219713	4820
219713	15844
219713	25939
219713	45536
219713	66997
219713	81850
219713	85920
219713	97273
219713	103074
219713	103699
219713	121019
219713	125941
219713	130595
219787	481
219787	5663
219787	11320
219787	14843
219787	33920
219787	35562
219787	37223
219787	39159
219787	44913
219787	53109
219787	54439
219787	56850
219787	68140
219787	74491
219787	81469
219787	86126
219787	86297
219787	86528
219787	90958
219787	92252
219787	96745
219787	98104
219787	100379
219787	103347
219787	105181
219787	105599
219787	108186
219787	128332
219787	129090
219787	132487
219787	134941
219948	1641
219948	3300
219948	7581
219948	11843
219948	19648
219948	24339
219948	26292
219948	30163
219948	34832
219948	37135
219948	45898
219948	48156
219948	54367
219948	56808
219948	58368
219948	67826
219948	69295
219948	84263
219948	86494
219948	96786
219948	101792
219948	102149
219948	111699
219948	112988
219948	113591
219948	123833
219948	127563
219948	130787
219948	135112
219948	137245
220050	8085
220050	12785
220050	15223
220050	16118
220050	27230
220050	28865
220050	32624
220050	39004
220050	41366
220050	48019
220050	52527
220050	57196
220050	58163
220050	59782
220050	65218
220050	68363
220050	69371
220050	70999
220050	71581
220050	90694
220050	92211
220050	97986
220050	103307
220050	106764
220050	108827
220050	113788
220050	120787
220050	126012
220050	140006
220095	19388
220095	41421
220095	44196
220095	44485
220095	57626
220095	62946
220095	65481
220095	65995
220095	79083
220095	94769
220095	96356
220095	99801
220095	135063
220095	137209
220288	2279
220288	5223
220288	10191
220288	15177
220288	17210
220288	18963
220288	22086
220288	24836
220288	34793
220288	37722
220288	39362
220288	47635
220288	49558
220288	56519
220288	77668
220288	80055
220288	82106
220288	85585
220288	86687
220288	100767
220288	109029
220288	109743
220288	110096
220288	117756
220288	125099
220288	128699
220288	133930
220288	136179
220444	1618
220444	3880
220444	18581
220444	26343
220444	30716
220444	31744
220444	36869
220444	50039
220444	54733
220444	56787
220444	64003
220444	75026
220444	75780
220444	76709
220444	78242
220444	78593
220444	81637
220444	83853
220444	85111
220444	91584
220444	105395
220444	108377
220444	115125
220444	121175
220444	121681
220444	121853
220444	126149
220444	134461
221023	8600
221023	9854
221023	14216
221023	20423
221023	30251
221023	48914
221023	54561
221023	56752
221023	77612
221023	80243
221023	83915
221023	92127
221023	92188
221023	103454
221023	109078
221023	116294
221023	117175
221023	119908
221023	123440
221023	123779
221023	124448
221023	126288
221023	126911
221058	154
221058	234
221058	3447
221058	7064
221058	10642
221058	15103
221058	15640
221058	16417
221058	17382
221058	18306
221058	18526
221058	28908
221058	29049
221058	39466
221058	40598
221058	40647
221058	40663
221058	49447
221058	49855
221058	59024
221058	67110
221058	77154
221058	80336
221058	86248
221058	86654
221058	89667
221058	90058
221058	90083
221058	91359
221058	135640
221059	26882
221059	44927
221059	59625
221059	65898
221059	94835
221059	125825
221192	4194
221192	5028
221192	15790
221192	19111
221192	19940
221192	20119
221192	21303
221192	31139
221192	33400
221192	46843
221192	47013
221192	55930
221192	58289
221192	61139
221192	68129
221192	69054
221192	75098
221192	76437
221192	76639
221192	80873
221192	82407
221192	89984
221192	94304
221192	103071
221192	104864
221192	118285
221192	123337
221192	126272
221192	127708
221192	132514
221192	138682
221192	138694
221371	10050
221371	15997
221371	36111
221371	41406
221371	43313
221371	45706
221371	50404
221371	50583
221371	58603
221371	58946
221371	61955
221371	63985
221371	69956
221371	72709
221371	84604
221371	87886
221371	99393
221371	106562
221371	116881
221371	137469
221371	139419
221836	4833
221836	5475
221836	8422
221836	12571
221836	15787
221836	17453
221836	17997
221836	21043
221836	21050
221836	31755
221836	39417
221836	39499
221836	43530
221836	45556
221836	48117
221836	50284
221836	57587
221836	64529
221836	83077
221836	86311
221836	86492
221836	92210
221836	100234
221836	102656
221836	104860
221836	109099
221836	122038
221836	122972
221836	123483
221836	130154
221836	133342
221836	134556
221836	139435
221886	2345
221886	2690
221886	3547
221886	6520
221886	16792
221886	23453
221886	25025
221886	28771
221886	31501
221886	33370
221886	38504
221886	40778
221886	41208
221886	44464
221886	50258
221886	55319
221886	57732
221886	73310
221886	81694
221886	95383
221886	96853
221886	97225
221886	115088
221886	122528
221886	136910
221928	598
221928	17120
221928	18004
221928	20900
221928	23921
221928	29676
221928	32642
221928	33934
221928	35251
221928	43213
221928	44779
221928	56177
221928	60548
221928	64449
221928	77218
221928	97726
221928	106019
221928	111635
221928	117844
221928	125647
221928	126713
221928	128564
221928	136248
221962	4558
221962	14426
221962	15045
221962	15571
221962	17344
221962	28322
221962	36142
221962	40709
221962	41325
221962	44416
221962	57098
221962	58232
221962	60875
221962	62823
221962	71827
221962	76196
221962	77151
221962	77291
221962	79919
221962	81643
221962	83173
221962	91408
221962	97732
221962	101467
221962	106418
221962	111783
221962	126910
221962	132203
221962	134393
221962	138839
222093	481
222093	5663
222093	11320
222093	14843
222093	35562
222093	37223
222093	39159
222093	44913
222093	46371
222093	53109
222093	54439
222093	68140
222093	74491
222093	81469
222093	86126
222093	86297
222093	86528
222093	90958
222093	92252
222093	96745
222093	98104
222093	100379
222093	103347
222093	105181
222093	105599
222093	108186
222093	116136
222093	128332
222093	128540
222093	129090
222093	132487
222093	134941
222213	5084
222213	5937
222213	9537
222213	18829
222213	22862
222213	24938
222213	27533
222213	27795
222213	32038
222213	40748
222213	48457
222213	50087
222213	51101
222213	55606
222213	57514
222213	71059
222213	72926
222213	83383
222213	83649
222213	87693
222213	88303
222213	89113
222213	107081
222213	108090
222213	108787
222213	110918
222213	115126
222213	115536
222213	128596
222213	128860
222213	134306
222213	137597
222356	3054
222356	6711
222356	8547
222356	8799
222356	10901
222356	11243
222356	11522
222356	13109
222356	16155
222356	22903
222356	31150
222356	31382
222356	31977
222356	46486
222356	48280
222356	50725
222356	55430
222356	59320
222356	61220
222356	61744
222356	62212
222356	73848
222356	74437
222356	78793
222356	79781
222356	83259
222356	91116
222356	91336
222356	108068
222356	109120
222356	114262
222356	115319
222356	117256
222356	131463
222356	132978
222397	44919
222397	54184
222397	64688
222397	66424
222397	73410
222397	74669
222397	78231
222397	84413
222397	92564
222397	104541
222397	112745
222397	116495
222397	126965
222397	133179
222397	138002
222558	2906
222558	3500
222558	7377
222558	11462
222558	27600
222558	29230
222558	33067
222558	33509
222558	37063
222558	38758
222558	44507
222558	45961
222558	48985
222558	55230
222558	60898
222558	61179
222558	67281
222558	73027
222558	87490
222558	118604
222558	120248
222558	124778
222558	127988
222558	128155
222558	140087
223155	18697
223155	32132
223155	38835
223155	40254
223155	58709
223155	73363
223155	90206
223155	91297
223155	98516
223155	138137
223279	7920
223279	13817
223279	14338
223279	19867
223279	21015
223279	21734
223279	22339
223279	29444
223279	35803
223279	37966
223279	41510
223279	45042
223279	52875
223279	62681
223279	67615
223279	71912
223279	71919
223279	80458
223279	81692
223279	83747
223279	92832
223279	98043
223279	110227
223279	110233
223279	110534
223279	113111
223279	118570
223279	119619
223279	128451
223279	129148
223279	131524
223433	1491
223433	1772
223433	10195
223433	11069
223433	22047
223433	31728
223433	36701
223433	38149
223433	45006
223433	48093
223433	50697
223433	53246
223433	61132
223433	64323
223433	64475
223433	64955
223433	71559
223433	76971
223433	83115
223433	94287
223433	95013
223433	96290
223433	98147
223433	98279
223433	99785
223433	108773
223433	111958
223433	114336
223433	115339
223433	116545
223433	123776
223433	128928
223433	134674
223569	1067
223569	13485
223569	13808
223569	14284
223569	15126
223569	15717
223569	16841
223569	19022
223569	23675
223569	31251
223569	31289
223569	32041
223569	37216
223569	42710
223569	43634
223569	47896
223569	48546
223569	55043
223569	64394
223569	66856
223569	80807
223569	81355
223569	91996
223569	93099
223569	100907
223569	107117
223569	116115
223569	123353
223569	132864
223569	136896
223569	138991
223793	15097
223793	16725
223793	25326
223793	34802
223793	56997
223793	67193
223793	67543
223793	79575
223793	86619
223793	93393
223793	95174
223793	103319
223793	116420
223793	130100
223793	138408
223895	840
223895	25719
223895	26358
223895	42261
223895	58809
223895	65169
223895	68533
223895	74629
223895	83702
223895	104311
223895	119489
223895	126030
223895	129005
223895	135552
223895	138072
224062	37797
224062	47416
224062	50812
224062	67323
224062	72589
224062	82574
224062	86354
224062	89190
224062	89234
224062	102274
224062	115768
224062	116209
224062	126240
224077	14583
224077	32891
224077	39646
224077	55028
224077	60678
224077	136111
224453	6727
224453	23811
224453	24546
224453	39160
224453	42292
224453	46846
224453	66560
224453	73212
224453	96900
224453	100631
224453	118856
224488	11614
224488	24000
224488	30055
224488	41100
224488	55565
224488	67265
224488	69094
224488	74423
224488	76780
224488	81422
224488	83746
224488	95318
224488	119686
224488	133538
224488	137274
224570	1084
224570	1110
224570	4696
224570	5923
224570	17227
224570	22998
224570	23027
224570	24850
224570	25155
224570	25355
224570	26748
224570	29688
224570	35601
224570	39393
224570	42995
224570	43263
